date_id,D1,D2,D3,D4,D5,D6,D7,D8,D9,E1,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E2,E20,E3,E4,E5,E6,E7,E8,E9,I1,I2,I3,I4,I5,I6,I7,I8,I9,M1,M10,M11,M12,M13,M14,M15,M16,M17,M18,M2,M3,M4,M5,M6,M7,M8,M9,P1,P10,P11,P12,P13,P2,P3,P4,P5,P6,P7,P8,P9,S1,S10,S11,S12,S2,S3,S4,S5,S6,S7,S8,S9,V1,V10,V11,V12,V13,V2,V3,V4,V5,V6,V7,V8,V9,forward_returns,risk_free_rate,market_forward_excess_returns
0,-0.01594937984924189,0.00013064721355964676,-0.06975201039035712,0.8689076639995825,1.0536311773929818,-0.10048852081417403,-0.02033425344112237,0.021258368487661078,1.0504990100806215,0.3975937178989345,-0.024723960795134114,0.0008525690638270522,-0.018603108301498444,0.0053928733130971735,0.004284758097617278,0.09255854461646773,-0.059552990236556816,-0.07734874743021533,-0.2328610097237782,-0.09330552460360275,0.16741492309625924,0.003636181367131397,0.1870249619046926,0.002775796574405652,0.022209920757812807,0.10753701529130358,0.007918739281819302,0.16493550353190173,0.05444146700104424,0.22344948145264548,0.06539414039109903,0.13248075669692483,0.1289436230920128,-0.17269049931526895,0.07262824289336584,0.20970074839309888,0.04070940459063255,-0.025188207657381757,-0.01795252598495109,-0.13385377218857944,0.09637302798194872,-0.05283788685961771,-0.05113645262241456,-0.028941071158145787,0.12310845775945528,0.055893719842821696,0.000809392130660308,0.0806506550936888,0.12573338834393488,0.10790307790120085,-0.10815270250293552,0.0752091332856393,0.02984805002069893,0.1166561211224005,0.07538651774897659,-0.1146592156266254,0.15868349131863363,0.22839223304312362,0.2031687088568025,0.23603980677781816,0.19984577599398654,-0.3199382512007546,0.05639623248697495,0.10748961334363838,-0.24897130354272937,0.05514841374608789,-0.1436043392964214,0.42879331287770994,0.16309088693153073,0.1994330402872712,0.005334243828884699,0.1637128246704732,0.2987756458794891,0.02836465214784226,-0.0570024626180694,0.10106814188835556,-0.14347758955270154,0.168942798238797,0.11128891656493983,0.10008703976406269,0.14043448109273965,0.1299658248132516,-0.12089187317351636,0.030995470021022223,0.106616962129026,-0.06611753440479179,0.13368724719310005,0.08472505401253222,0.21316756011253718,-0.09158102036560262,0.02259686816554432,-0.3102438594648399,-0.011373654466687644,0.07023518598328712,-0.0024211742695206,0.0003007936507936,-0.0030384793599786
1,-0.0156929194878739,0.0006755602124195216,-0.06911408316104449,0.8656438485571503,1.0916702007988661,-0.11903517076516319,-0.019876429494443904,0.06421161464586576,1.0359842833729145,0.4139371996099138,-0.011471461224054458,0.005525466481948266,-0.017134076653226776,0.005889952094334667,0.004303886655531735,0.10157637515023993,-0.05786053271067297,-0.07511278596693,-0.2298681959722058,-0.08894507949997393,0.16883511636862822,0.004371582261416984,0.18745785727364891,0.0027614799370280167,0.026822844632108156,0.11069025059702707,0.007512702714317879,0.1620393480489356,0.0561324073529251,0.23579896801521566,0.05975358269059561,0.14226300464014058,0.13905050308609235,-0.17042341061277413,0.0799117057198786,0.22704548142491793,0.045671291921283275,-0.022428947307094663,-0.02049953171067484,-0.12879559315851477,0.09233948197257572,-0.048803435439298715,-0.054553649001997745,-0.030520708594814983,0.13030928173106965,0.05675469722789578,0.0035271426347699697,0.08448603545505745,0.12498596064258516,0.10785716300525139,-0.1082931708329301,0.07470723509335178,0.029659013482947527,0.11422280713609109,0.08111070367217305,-0.11138114800427668,0.16685132592598806,0.2506459152242898,0.20604267846809599,0.23465144107172148,0.20567729234277335,-0.32132937927686245,0.06279454148936997,0.11338694156775542,-0.24711924469050459,0.05555940747818333,-0.14294092256171292,0.4582499736755937,0.17562905724991276,0.20096772916391306,0.011745150343529409,0.16898414895050556,0.2989445079999964,0.027624882607117877,-0.05658142065960597,0.10811785410295655,-0.1424670196550329,0.1806373953507825,0.11950984763146721,0.10080657587944725,0.15126455539240696,0.13472218241204514,-0.12096180691278151,0.031859775658492406,0.1127545039239652,-0.06615290230936513,0.14431100729114532,0.09298937330696733,0.22023427284474617,-0.09089096443000427,0.026273661938963966,-0.3090474531862407,-0.006593349971830115,0.07109646581133136,-0.0084946770367918,0.0003027777777777,-0.0091140456193133
2,-0.015480883850720405,0.0011324748712245314,-0.06853740335669128,0.8691239407491568,0.04510638588556226,-0.1407118324248568,-0.019473967470018033,0.08655478273646225,1.045136109664766,0.43664436141019847,0.0009787235566182106,0.011239889239535741,-0.01577445283497908,0.006249907152729283,0.00443551971972898,0.11477363585721206,-0.056245964032146295,-0.0730979443082698,-0.22704634222947234,-0.08515160605537314,0.17025911515499523,0.005242364714375114,0.18792321767614947,0.002191748110567769,0.031079454213854496,0.11417555037765756,0.007147179396035812,0.15955351828261677,0.05768149870421296,0.246391155214141,0.0544845833754497,0.14952074768305063,0.14605269760340311,-0.1683261690940768,0.07948494748218349,0.2420848030988988,0.050202514514943286,-0.01989554966086652,-0.022886967221796645,-0.12416407912730251,0.08856314878311758,-0.044980533670011535,-0.05767907200184558,-0.03196920003556017,0.12989088941124577,0.06528279380736031,0.0060116198726831716,0.08801088108598437,0.12426878296624791,0.10781879281051428,-0.1083551321346666,0.07421461328869286,0.029498591715542907,0.11193699989809813,0.08312743698587638,-0.10815019500248613,0.17730143478826066,0.262210309248876,0.20875878977683615,0.23332449609618303,0.20966390755026093,-0.32253280625009817,0.06866164777589134,0.11877802972524754,-0.24545005610514584,0.05598718606880329,-0.1422440005292579,0.5006989776133978,0.1855588389494338,0.20240512074591693,0.021940475182380126,0.1715851848497212,0.2990861073384597,0.026928760155904414,-0.05618228602466712,0.10573204097157929,-0.14165428894680365,0.1921584610104935,0.12064840232487772,0.10146738494827534,0.17061458606467572,0.13866088443299707,-0.12104413032568925,0.02968214406410373,0.11657370231060847,-0.0660678666212349,0.15287027142753917,0.10303327516123917,0.22920339467624354,-0.09014546774421384,0.028332377970037154,-0.30792896738981035,-0.0018597716959216914,0.07183174417394905,-0.009624478442281,0.0003011904761904,-0.0102425375009931
3,-0.015305179575941665,0.0015159122475722903,-0.06801526746889591,0.8611109857927978,0.05901881818607457,-0.14352131307092075,-0.019120904645086423,0.10301764491804738,-0.04146269036311778,0.44448188147859324,0.011368153313185192,0.01894081805721394,-0.01451707903176383,0.006469230441711856,0.00493485314178133,0.11634018821154118,-0.05471068458674125,-0.07128408654442442,-0.2243906861990772,-0.08185568552165068,0.17166670521971475,0.006215113939259775,0.1884074806960922,0.0008521895063638742,0.03500498824728948,0.12833035687382593,0.006817835770423702,0.1574207636818109,0.0591002457994054,0.264513735491021,0.049574553401166344,0.14846530470161823,0.14786153957458098,-0.1663905811716856,0.08292571442278379,0.2701467546424971,0.05433877943980414,-0.017574334977386315,-0.02511991467670882,-0.11993223573070697,0.08503992176929684,-0.041369341211870136,-0.060536842025742665,-0.03329692007095722,0.13028845050653864,0.07680719141550407,0.008282669063300024,0.09124908104548046,0.12358061781389992,0.10778963792940081,-0.10835542838760343,0.07373379226567298,0.0293653995879252,0.10979512051015133,0.08686515531575617,-0.10499544409376221,0.19069087946399044,0.26933602082035657,0.211317652536123,0.23206240112429471,0.21615370723774038,-0.32357490402351446,0.07403987598768524,0.12370358043932767,-0.24394554303130908,0.056425976781558015,-0.14152825396556018,0.5437767690599967,0.19895141664381696,0.2037477001501258,0.03301498658438218,0.18582325694947713,0.29920481011821004,0.026277158639134063,-0.05580463872127434,0.09981838264356607,-0.1410070762071543,0.20869895502607094,0.12260208687641289,0.10207499892585209,0.1748595449655879,0.15558788511169502,-0.12113512917355139,0.024179752213570854,0.106867707799916,-0.06588453661931493,0.1567174111848887,0.12169303499510309,0.2402566494262302,-0.08936183118051944,0.027849224640399656,-0.3068856457047512,-0.004818951759941292,0.07245873102963335,0.004662397483429,0.0002992063492063,0.004046203504082
4,-0.015160052544345812,0.0018373492507039214,-0.0675425747256109,0.8570152393282178,0.0608587856414273,-0.1320353037071022,-0.018812378820277822,0.10072705026238901,-0.03046916192191701,0.46099620831367927,0.020191027175514964,0.02257236629820393,-0.01335503288303,0.0067130532706655855,0.00499363435522038,0.12515393920789258,-0.05325884986699811,-0.06965051396065097,-0.22189936157563495,-0.0789935370459974,0.17304393301146057,0.007261892418492288,0.18890047452140063,0.0009963733788927905,0.03862459676401697,0.130126014188309,0.006520858708046622,0.1555935861551983,0.0603990928897921,0.2762142543730151,0.04500418553123653,0.15821729664276019,0.15792236484357042,-0.1646101281903589,0.08980293182700083,0.2819787111980639,0.05811435501772,-0.015453409795613412,-0.02720402976892014,-0.11606852064095244,0.0817585076593503,-0.03797049670533048,-0.06314849400143543,-0.03451298137727471,0.13835551078782898,0.07953896892961865,0.010358914407604614,0.09422224375915073,0.12292504018849715,0.10776673437214904,-0.10830730209801655,0.07327137194598207,0.029253558741132953,0.10779161115376037,0.09217743695358643,-0.10193712661892945,0.19922640528073088,0.29339813314730545,0.21372123150594524,0.23086325780845204,0.22090685301017104,-0.32447260849466697,0.07896821034578932,0.12820252499771106,-0.24259039419310244,0.0568727677539833,-0.1408075348841757,0.5716641597447292,0.2063035704819348,0.20499731630347093,0.040441575987494593,0.1919445810294698,0.29930627780586366,0.025671262274189106,-0.05544977259568403,0.10844227526388178,-0.14050091369180792,0.21575959373755604,0.13113625315056254,0.10263492589712535,0.18301481175007978,0.16121016140722416,-0.12123235796674914,0.02850895611002907,0.11174883409801309,-0.06562130777899669,0.16545604516522344,0.1284813724035675,0.24805982077128108,-0.08855402736714696,0.031806945832152766,-0.3059094310471926,0.0015728082345721761,0.07299360437114272,-0.0116857701984905,0.0002992063492063,-0.0123006546540279
5,-0.01504041699178324,0.0021061480727346746,-0.0671140335528418,0.8532041233103009,0.06264154888285473,-0.12082101749751772,-0.0185435402315135,0.09858066524355588,-0.020281571223783906,0.47620834238356713,0.028125663801177203,0.025857073879167358,-0.012281627482667118,0.0069297789016065856,0.005048794030018001,0.13307064188410023,-0.05188972923686583,-0.06818078014614165,-0.2195692149465978,-0.07651120285705634,0.17437790888604576,0.00835944759428553,0.189392535930602,0.0011219771509611426,0.04196036920978474,0.13173946807634368,0.006252451759825882,0.15402907487959439,0.061587391597297106,0.28681081450272305,0.04076004338163197,0.1670310368832295,0.16706226618381365,-0.16297521324099082,0.09595288015786696,0.29257716446425436,0.06155984730714048,-0.013520157097941946,-0.029147198606280816,-0.11254494921141953,0.07870987183586745,-0.03478128592845481,-0.06553485626694561,-0.03562650697434111,0.14551684109053808,0.08199017163103248,0.012256994113585107,0.0969505033037315,0.1223002167551904,0.10775062104598836,-0.10822045554958691,0.07282920760714576,0.029161836071131153,0.105921868383307,0.0969944363681759,-0.09899311228369656,0.20700425904452643,0.31508232838870787,0.21597122044491412,0.2297238818236411,0.2252295827534565,-0.32524263137955517,0.08348331955275717,0.13230937587267744,-0.2413709130631275,0.05732316668665217,-0.14008942045491285,0.5967468942713721,0.21284503335283414,0.20615522170484119,0.047202545304928345,0.1975377408393265,0.2993930591059487,0.025108674430653025,-0.05511636670538312,0.11630621941226305,-0.14011175012873056,0.222197478446927,0.13899104365553916,0.1031513968829272,0.1903345794894596,0.16619065762240887,-0.12133351164972113,0.03245808245574763,0.1161624066675043,-0.06529341710725531,0.17331597934090126,0.13471448506120903,0.25517022241898,-0.0877333603402361,0.03548152189987602,-0.3049962948751993,0.007486859377058258,0.07345115147056874,-0.0064494229463677,0.0002996031746031,-0.0070659343860321
6,-0.014942304560190599,0.002330219322172422,-0.0667253063863288,0.8496548237359276,0.06436366723136872,-0.10973327406891709,-0.018310633420455566,0.09654784221951457,-0.010794605397071527,0.49023298252744574,0.03525977103791317,0.028840153246357594,-0.011290599742557555,0.0071228163076345295,0.005100964358311683,0.14016957498287985,-0.05060380978704511,-0.06685781335127464,-0.21739078607432255,-0.07435936001767682,0.17566024434487248,0.009484526908852042,0.18987722277604793,0.0012297030400178818,0.04503417324875619,0.13318429664869927,0.006009732560204373,0.15269306012542633,0.06267369013989904,0.2964176071292602,0.0368244538706578,0.17498712542855055,0.17536868360808588,-0.1614751529719353,0.1014495889055945,0.3020654316647112,0.06470307207058856,-0.011759789197070434,-0.030955475170574925,-0.1093334634412381,0.07588176281008699,-0.03179532247668365,-0.0677143804494027,-0.036645089035120204,0.15186527978541048,0.08419206452084554,0.013992619592498201,0.09945360213204091,0.12170706418140426,0.10773914232200099,-0.10810527240775017,0.07240805960880584,0.029087174155586412,0.10417829932050013,0.1013654972826453,-0.09617166681096861,0.21410934320050384,0.33461948412388187,0.21807005836542948,0.2286450080140958,0.2291611235023937,-0.32590113413035904,0.08761708943689622,0.136056740874681,-0.24027337427919113,0.057772467544464294,-0.13938190222405394,0.6193371175119597,0.21866483078717897,0.2072252732555769,0.05337148283932602,0.20265845585421505,0.29946820410749075,0.02458860563027098,-0.05480534232309867,0.1234896708814818,-0.13982170695949006,0.22807729471345461,0.14622329835397285,0.10362720471506216,0.19690910752310478,0.17060858685798597,-0.12143637717542621,0.03605565092835773,0.12016403216543267,-0.06491639663284116,0.18039427183375567,0.14046785413323631,0.26165614639718815,-0.08691107416756516,0.038894012032621106,-0.30414344547988637,0.012962508023538016,0.07384124861764774,0.0036442318642524,0.000297619047619,0.0030294267737944
7,-0.014862895626733388,0.0025161368974405303,-0.06637200478129283,0.8463460573479937,0.06602285860396691,-0.09863073728934121,-0.01810979722877981,0.09459656558257384,-0.0019074596122009568,0.5031795137396815,0.04167311169687493,0.031561118377450556,-0.010376345847017188,0.007295086947886405,0.0051507872154973175,0.14652403560533322,-0.049397423115696365,-0.06566735585109107,-0.21535937701766655,-0.07249610478426974,0.17688647916185699,0.010618631660663458,0.1903493643865995,0.0013197564566093042,0.04786428368343737,0.13447224985903267,0.005789832087909973,0.15155382833818554,0.06366639212286637,0.30513850998574527,0.03317956234386221,0.18216059355659342,0.18292362011300595,-0.16010179906414015,0.10636105213240127,0.3105520154035926,0.0675697087502678,-0.010159123796826448,-0.03263614017147426,-0.10641081003295497,0.07326206598139032,-0.02900398470386173,-0.06970402470219988,-0.03757649557309403,0.15748725002793715,0.0861733489326916,0.015579442707308544,0.10174805755874711,0.12114626996770725,0.10773219041874105,-0.107968122110648,0.07201002654357333,0.029028018945577886,0.10255228653970075,0.10533835395897925,-0.09348018999077468,0.22062120717140973,0.3522242322235145,0.22002065853230246,0.22762452370264347,0.23273704806230222,-0.32645747123201,0.09140072255876436,0.139473513723616,-0.23928696479334713,0.0582196349996976,-0.13869107744542913,0.6397105924194033,0.2238423607215294,0.2082102145246728,0.05901896450667238,0.20735984610085348,0.2995342615150182,0.024110802112175336,-0.054515629146691884,0.1300667670846227,-0.13961617790756362,0.2334571584692962,0.1528860638421558,0.1040655599565876,0.20282223300961863,0.17453530688935137,-0.12153997150546322,0.039330423778690296,0.12380217415483932,-0.06450017297077675,0.18678014351821326,0.1458104586620122,0.2675833712928849,-0.08609391528980115,0.04206554753995009,-0.30334551147200683,0.018039670093842497,0.07417564088301234,-0.0245659820719392,0.0002996031746031,-0.025182810971921
8,-0.014799589872575361,0.0026690492209738292,-0.06605047806048298,0.8432540387084082,0.06761941557539322,-0.08736523259100282,-0.0179379414862976,0.09269965320370019,0.006476799470574945,0.5151567194473025,0.0474360305964035,0.03405710888821492,-0.009533230586436486,0.007449317155092819,0.005198880987878638,0.1522008993843586,-0.048269975581028135,-0.06459840168246483,-0.21346861659617622,-0.07088480813127926,0.17805170299635661,0.011748671520891318,0.19080217955420567,0.0013925601643016115,0.050469330166868276,0.13561394354260195,0.005590471806281215,0.1505851562370371,0.06457333876870584,0.3130704701225472,0.029809208825859912,0.18862164781762458,0.1898029167435485,-0.15884822544641117,0.11074705113456307,0.31813859031797576,0.0701829516810718,-0.00870837027243699,-0.03419468998717748,-0.10374966452820641,0.0708389063034083,-0.0264021634863415,-0.07152020117757943,-0.038427832613911334,0.16245807592221845,0.08795901181787541,0.017030497456493154,0.10384992616449684,0.12061563411228021,0.10772814861452014,-0.10781488527907634,0.07163574711354723,0.028980873831033684,0.10103735995423195,0.10895838535018301,-0.0909241923050515,0.22661299430402773,0.3680949588496615,0.2218294572282552,0.2266616021895208,0.2359926682221105,-0.3269277022359807,0.09486135983174232,0.142586226358713,-0.23840052554011507,0.05866049636789647,-0.13802245140647734,0.6581195436445445,0.2284479996801927,0.20911257039084144,0.06420899374297134,0.21169217419697686,0.29959472012899174,0.023670498811185037,-0.05424632622562819,0.1361099059647222,-0.1394784297131874,0.23839359183174733,0.15903145855227618,0.1044690406060923,0.20814790335957542,0.1780334298963549,-0.12164272807371006,0.04230974247169189,0.1271213650089696,-0.06405613049073831,0.19255440053990586,0.15080372553479315,0.27300984928770233,-0.08528869011597251,0.04501926107559004,-0.30260051391868015,0.022757105438508007,0.07446271605068508,-0.0084918280695632,0.000297619047619,-0.0091054426838308
9,-0.014751186347249985,0.0027927105683611987,-0.06575708826677804,0.8403525390729394,0.06915879173887372,-0.07578875034055943,-0.017792100375745412,0.09083229930563139,0.01445000233782906,0.5262682697549603,0.05261650689787811,0.03636131223072858,-0.008755885599571744,0.007587795284756443,0.005245857638211726,0.15726193996441895,-0.04721892517844621,-0.06363656805267426,-0.2117098811918638,-0.06949392551545058,0.17915190573684656,0.01285955816314921,0.1912368549902754,0.0014482980771885808,0.05286590196151786,0.13662112939250953,0.005409346490086665,0.14976605797326858,0.06540072432183619,0.3203017299825337,0.02669802015654632,0.1944362336707096,0.19607757453422758,-0.15770655541033124,0.1146633945215744,0.3249155545538497,0.072563858877575,-0.0073924017694606235,-0.035638469053480476,-0.10132758052629645,0.06860034028570047,-0.02398091785773976,-0.07317582119687474,-0.0392048201461947,0.16684819726074115,0.08957160953610394,0.018357493843198458,0.1057737671443672,0.12011600453249097,0.10772561575054171,-0.10765123515677538,0.07128360935628716,0.028945485434412367,0.0996269231633603,0.11226837956938424,-0.08850139083985387,0.23215139799194573,0.38241507971615185,0.22349963871947653,0.22575137513167762,0.23896232628129377,-0.3273208351647977,0.09802416828460137,0.14541895370544755,-0.23760431035894605,0.05909316923502077,-0.1373782735794855,0.6747955560956456,0.2325448500052643,0.2099388816816136,0.06900307018232932,0.21569982919741085,0.299649914205743,0.02326611677079039,-0.05399670873504144,0.1416826881450333,-0.13940017755352718,0.24293751912932038,0.16470835234215803,0.10483930565340889,0.21295261789530345,0.18116100149638165,-0.12174403913967731,0.04502126035213731,0.13016110662574892,-0.06359251244820785,0.19779124925717534,0.15550807199243105,0.27799283779099637,-0.08450139548222757,0.047777239545866546,-0.30190456563031964,0.02715273313040195,0.07470889533874536,0.0112629788232534,0.000297619047619,0.0106493642089859
