date_id,D1,D2,D3,D4,D5,D6,D7,D8,D9,E1,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E2,E20,E3,E4,E5,E6,E8,E9,I1,I2,I3,I4,I5,I6,I7,I8,I9,M10,M11,M12,M15,M16,M17,M18,M4,M7,M8,M9,P1,P10,P11,P12,P13,P2,P3,P4,P5,P6,P7,P8,P9,S1,S10,S11,S2,S4,S5,S6,S7,S9,V1,V11,V12,V13,V2,V3,V4,V5,V6,V7,V8,forward_returns,risk_free_rate,market_forward_excess_returns
1006,-0.5955767631530762,-0.5955767631530762,-1.099531650543213,0.9999999403953552,-2.2363083362579346,-3.70463490486145,-1.14809250831604,-1.8730889558792114,-1.9738677740097046,1.5166503190994263,0.5222904086112976,-0.04695993289351463,-0.007223203312605619,-0.002109288237988949,-0.002109288237988949,-0.08751553297042847,0.04246485233306885,-0.7030516862869263,-2.2874739170074463,-4.254181861877441,1.3684980869293213,1.2202914953231812,0.880649983882904,-0.007020642980933189,0.8308132290840149,0.2696450650691986,-3.284316062927246,-0.007921340875327587,0.5165023803710938,-3.1066832542419434,0.5222904086112976,0.4557775855064392,-2.0707812309265137,-0.012907207012176514,0.4236164391040802,0.4687711000442505,-2.0649092197418213,-0.7489064335823059,-1.4144885540008545,-3.090054988861084,0.5560205578804016,0.0006613241275772452,-0.48299166560173035,0.42395761609077454,-1.978278636932373,-0.5625014901161194,0.0006613241275772452,0.5167329907417297,0.5910735726356506,1.6267927885055542,1.3488199710845947,-4.245425224304199,0.5648351907730103,-2.1593329906463623,0.23283249139785767,-1.7177863121032715,-0.2899927794933319,-0.2937878668308258,0.27815067768096924,1.7121723890304565,0.577846109867096,-2.084118604660034,0.0006613241275772452,0.0006613241275772452,-1.571062684059143,0.0006613241275772452,-0.029040690511465073,-0.19816356897354126,-0.35844486951828003,0.0006613241275772452,0.0006613241275772452,0.0006613241275772452,0.0006613241275772452,-0.22379299998283386,0.5640841722488403,0.2412964105606079,0.4886190891265869,0.2751619517803192,0.0006613241275772452,-0.0976705402135849,0.0006613241275772452,-0.0006690706603161,0.0001210317460317,-0.0010999471793456
1007,1.292083740234375,1.292083740234375,2.2406246662139893,1.0000001192092896,4.095100402832031,3.147702693939209,2.247485876083374,3.5840086936950684,3.669935941696167,1.5166523456573486,0.7147625684738159,0.17878659069538116,0.0877799242734909,0.027457773685455322,0.027457773685455322,1.4953135251998901,2.699455499649048,2.8109588623046875,3.2897567749023438,4.998143196105957,3.368561267852783,1.2202916145324707,3.5666277408599854,0.023365434259176254,0.9301953911781311,0.4621170163154602,4.046226501464844,0.02382550574839115,2.2311301231384277,0.14050829410552979,0.7147625684738159,0.8237816095352173,-0.03337264060974121,1.6662598848342896,1.7217214107513428,0.9174420237541199,-0.04078340530395508,3.3027687072753906,-0.3337288498878479,1.2830358743667603,0.7484926581382751,0.0006614847225137055,0.8605702519416809,0.7049986720085144,6.05784273147583,4.5867133140563965,0.0006614847225137055,2.7699098587036133,0.7835456132888794,2.09855055809021,2.6118063926696777,9.709395408630371,0.5897156000137329,-1.2672338485717773,0.6933372020721436,2.980419158935547,-0.28999170660972595,-0.29378724098205566,0.27815085649490356,1.9284876585006714,0.7703180909156799,1.3600077629089355,0.0006614847225137055,0.0006614847225137055,8.729939460754395,0.0006614847225137055,-0.029040470719337463,2.106581211090088,2.3195641040802,0.0006614847225137055,0.0006614847225137055,0.0006614847225137055,0.0006614847225137055,-0.2237921506166458,1.9883601665496826,2.957246780395508,2.1924214363098145,0.27516254782676697,0.0006614847225137055,-0.09767015278339386,0.0006614847225137055,0.0053475937397435,0.0001210317460317,0.0049167569032537
1008,-0.5633109211921692,-0.5633109211921692,-1.0043315887451172,0.9999999403953552,-2.0854289531707764,-3.445582866668701,-1.0666006803512573,-1.8847888708114624,-1.7884575128555298,1.5166503190994263,0.5351132750511169,-0.04045332595705986,-0.005846572574228048,-0.0031762360595166683,-0.0031762360595166683,-0.006354272365570068,0.16964590549468994,-0.5078074932098389,-2.033917188644409,-4.349140167236328,1.5143554210662842,1.2202914953231812,1.1194697618484497,-0.007320829667150974,0.8333612680435181,0.28246766328811646,-3.099670648574829,-0.007811404764652252,0.5119935274124146,-3.122671604156494,0.5351132750511169,0.5270583033561707,-1.9787249565124512,-0.356364369392395,0.48382729291915894,0.503789484500885,-1.9743257761001587,-0.038777172565460205,-1.422127366065979,-2.7990827560424805,0.568843424320221,0.0006613238365389407,-0.43667593598365784,0.42916080355644226,-1.3472379446029663,-1.6284122467041016,0.0006613238365389407,0.651340126991272,0.60389643907547,1.6588256359100342,1.4482365846633911,-4.600408554077148,0.5664187073707581,-1.6251829862594604,0.7644481062889099,-0.700439989566803,-0.2899927794933319,-0.2937878668308258,0.27815067768096924,1.7142215967178345,0.5906687378883362,-2.090313673019409,0.0006613238365389407,0.0006613238365389407,-1.7546104192733765,0.0006613238365389407,-0.029040690511465073,0.05012206733226776,-0.27951526641845703,0.0006613238365389407,0.0006613238365389407,0.0006613238365389407,0.0006613238365389407,-0.22379298508167267,0.541942298412323,-0.12119704484939575,0.4650529623031616,0.2751619517803192,0.0006613238365389407,-0.0976705402135849,0.0006613238365389407,0.0019957444320573,0.0001214285714285,0.0015645107701706
1009,-0.19961364567279816,-0.19961364567279816,-0.456059992313385,1.0,-0.6729946136474609,-2.662052631378174,-0.4144468605518341,-2.7551445960998535,-0.722498893737793,1.516650676727295,0.5694510340690613,0.0010167770087718964,0.012621436268091202,0.0012157023884356022,0.0012157023884356022,0.27571791410446167,0.6462495923042297,0.10321307182312012,-0.9844951033592224,-2.706193685531616,1.8900412321090698,1.2202914953231812,1.618696928024292,-0.0016848491504788399,0.8524029850959778,0.3168056011199951,-1.7529202699661255,-0.002137584611773491,0.8434252738952637,-2.4579780101776123,0.5694510340690613,0.526214599609375,-1.5801104307174683,0.21867185831069946,0.6976425051689148,0.5540273785591125,-1.5907458066940308,0.5755623579025269,-1.1928027868270874,-2.190229892730713,0.6031813025474548,0.0006613557925447822,-0.18651533126831055,0.4882579743862152,0.19572076201438904,-0.3928207755088806,0.0006613557925447822,1.0686460733413696,0.6382342576980591,1.759104609489441,1.6860878467559814,-3.9691569805145264,0.5713550448417664,-1.8639135360717773,0.8161293864250183,-1.8775193691253662,-0.2899925708770752,-0.29378774762153625,0.2781507074832916,1.7536320686340332,0.6250065565109253,-1.4522130489349365,0.0006613557925447822,0.0006613557925447822,-0.6382932662963867,0.0006613557925447822,-0.02904064767062664,0.6055229902267456,0.23490974307060242,0.0006613557925447822,0.0006613557925447822,0.0006613557925447822,0.0006613557925447822,-0.22379282116889954,0.7989961504936218,0.6058481931686401,0.7777836322784424,0.27516207098960876,0.0006613557925447822,-0.09767046570777893,0.0006613557925447822,-0.0013271384566292,0.0001214285714285,-0.0017576181502618
1010,0.25263938307762146,0.25263938307762146,0.4468216896057129,1.0,-0.07644958794116974,1.1464074850082397,0.3821776807308197,4.5515336990356445,0.44863277673721313,1.5166511535644531,0.6117821335792542,0.050418414175510406,0.03004096820950508,0.008227626793086529,0.008227626793086529,0.618060290813446,1.2159963846206665,0.8796104788780212,0.19468766450881958,3.170746326446533,2.329068422317505,1.2202914953231812,2.2143001556396484,0.004867675248533487,0.8746225237846375,0.3591366708278656,0.333086758852005,0.005059901159256697,1.1781760454177856,-1.6904221773147583,0.6117821335792542,0.7038463950157166,-1.2065801620483398,0.40767359733581543,1.0899362564086914,0.6924542188644409,-1.2141908407211304,1.2511827945709229,-0.993488609790802,-1.349303960800171,0.6455124020576477,0.000661392929032445,0.12396717071533203,0.4957156479358673,1.4846925735473633,1.2298213243484497,0.000661392929032445,1.576310396194458,0.6805654168128967,1.8381083011627197,1.990646481513977,1.6524231433868408,0.577231764793396,-1.468349575996399,-0.18127399682998657,4.713684558868408,-0.2899923324584961,-0.2937875986099243,0.2781507670879364,1.7906770706176758,0.6673377156257629,-0.7012743353843689,0.000661392929032445,0.000661392929032445,1.3071657419204712,0.000661392929032445,-0.02904059737920761,1.177945613861084,0.7998960018157959,0.000661392929032445,0.000661392929032445,0.000661392929032445,0.000661392929032445,-0.22379262745380402,1.1737003326416016,1.402482509613037,1.2088531255722046,0.2751621901988983,0.000661392929032445,-0.09767037630081177,0.000661392929032445,-0.0039867066549114,0.0001190476190476,-0.0044151228564805
1011,0.8868305087089539,0.8868305087089539,1.540489912033081,1.0000001192092896,4.879668712615967,3.1624462604522705,1.5744075775146484,4.176927089691162,2.536059617996216,1.51665198802948,0.6800630688667297,0.1312273144721985,0.06475719809532166,0.01905466429889202,0.01905466429889202,1.1800341606140137,2.1699228286743164,2.0980606079101562,2.2428226470947266,-7.043902397155762,3.0202348232269287,1.2202916145324707,3.1054580211639404,0.016525954008102417,0.9133221507072449,0.4274175465106964,1.2151515483856201,0.016730010509490967,1.8703054189682007,-1.598236083984375,0.6800630688667297,0.354539155960083,-0.4521740674972534,1.9304388761520386,1.5870318412780762,0.8677970170974731,-0.43803948163986206,2.4748270511627197,-0.6555300354957581,0.4772287607192993,0.7137932777404785,0.0006614531739614904,0.621006190776825,0.6047168374061584,3.7805209159851074,3.7144112586975098,0.0006614531739614904,2.2405247688293457,0.748846173286438,1.9991090297698975,2.406097888946533,6.082435607910156,0.5866575837135315,-0.7210999131202698,3.4447178840637207,-2.3100202083587646,-0.2899918854236603,-0.2937873601913452,0.2781508266925812,1.8723819255828857,0.7356185913085938,0.6527259349822998,0.0006614531739614904,0.0006614531739614904,6.066813945770264,0.0006614531739614904,-0.029040515422821045,1.562119722366333,1.8066556453704834,0.0006614531739614904,0.0006614531739614904,0.0006614531739614904,0.0006614531739614904,-0.22379229962825775,1.7463600635528564,2.5075082778930664,1.89649498462677,0.2751624584197998,0.0006614531739614904,-0.09767022728919983,0.0006614531739614904,-0.0053368857202343,0.0001182539682539,-0.0057656987472003
1012,-1.3659733533859253,-1.3659733533859253,-2.448221445083618,0.9999998807907104,-3.2714462280273438,-4.887130260467529,-2.5254945755004883,-0.27520301938056946,-4.3461151123046875,1.5166493654251099,0.4571409821510315,-0.1383269727230072,-0.048107340931892395,-0.01935875229537487,-0.01935875229537487,-0.6813299655914307,-0.9786722660064697,-2.0070481300354004,-4.378812789916992,2.5320608615875244,0.4143693447113037,1.2202913761138916,-0.32905125617980957,-0.022834807634353638,0.7909696698188782,0.2044956386089325,-7.5113935470581055,-0.023639872670173645,-0.23375952243804932,-3.260653495788574,0.4571409821510315,0.6568170189857483,-2.874979019165039,-1.054752230644226,-0.061759352684020996,0.29309216141700745,-2.8662309646606445,-1.4682896137237549,-2.092212438583374,-4.6631035804748535,0.4908713698387146,0.0006612518336623907,-0.9921587705612183,0.28378379344940186,-5.046858310699463,-4.654204845428467,0.0006612518336623907,-0.8466322422027588,0.5259241461753845,1.3888059854507446,0.9041610360145569,-14.09918212890625,0.5579795837402344,-3.0138304233551025,-3.562209129333496,2.1535274982452393,-0.2899932563304901,-0.2937881350517273,0.27815061807632446,1.5812530517578125,0.5126965045928955,-3.7603559494018555,0.0006612518336623907,0.0006612518336623907,-6.717919826507568,0.0006612518336623907,-0.029040789231657982,-1.777642011642456,-1.4158151149749756,0.0006612518336623907,0.0006612518336623907,0.0006612518336623907,0.0006612518336623907,-0.2237933725118637,-0.10051178932189941,-1.0418033599853516,-0.3088158369064331,0.27516165375709534,0.0006612518336623907,-0.09767071902751923,0.0006612518336623907,-0.0026827604460325,0.0001190476190476,-0.0031115734729985
1013,1.8037726879119873,1.8037726879119873,3.0954997539520264,1.0000001192092896,7.466976642608643,5.9440765380859375,3.0830602645874023,2.487916946411133,6.833776950836182,1.5166528224945068,0.7585896849632263,0.22293078899383545,0.10012724995613098,0.03106193244457245,0.03106193244457245,1.8230596780776978,3.235698938369751,3.529590129852295,4.502115249633789,4.090114116668701,3.7434215545654297,1.2202916145324707,4.050508499145508,0.02936660870909691,0.95548015832901,0.5059440732002258,5.0413618087768555,0.03024173341691494,2.549795150756836,1.0255444049835205,0.7585896849632263,0.6870110034942627,0.40312671661376953,2.7069733142852783,2.0838887691497803,1.0228705406188965,0.3847227096557617,3.8066458702087402,-0.20791327953338623,2.0548453330993652,0.7923197746276855,0.0006615234888158739,1.147910475730896,0.7073642015457153,4.639873504638672,6.531936168670654,0.0006615234888158739,2.5482637882232666,0.827372670173645,2.1449458599090576,2.858320713043213,13.799805641174316,0.5983719825744629,-0.015860319137573242,4.899696350097656,0.7196007370948792,-0.28999143838882446,-0.2937870919704437,0.27815088629722595,1.9430930614471436,0.814145028591156,2.0852153301239014,0.0006615234888158739,0.0006615234888158739,10.454599380493164,0.0006615234888158739,-0.029040418565273285,1.9391160011291504,2.8891801834106445,0.0006615234888158739,0.0006615234888158739,0.0006615234888158739,0.0006615234888158739,-0.2237919420003891,2.358114242553711,3.6973776817321777,2.6281046867370605,0.2751626968383789,0.0006615234888158739,-0.0976700633764267,0.0006615234888158739,0.0040349657040972,0.000120238095238,0.0036053590263375
1014,-0.3453544080257416,-0.3453544080257416,-0.6643671989440918,0.9999999403953552,0.27233582735061646,-1.5024974346160889,-0.8175694346427917,-1.370474100112915,0.3231202960014343,1.5166504383087158,0.5528897047042847,-0.027169119566679,-0.0011113989166915417,-0.004180321469902992,-0.004180321469902992,0.09302526712417603,0.32641351222991943,-0.2815896272659302,-1.6116414070129395,-3.409750461578369,1.4803355932235718,1.2202914953231812,1.083768606185913,-0.007656059227883816,0.8431205749511719,0.30024415254592896,-3.61887526512146,-0.008829399943351746,0.6523147821426392,-2.6050665378570557,0.5528897047042847,0.4458840787410736,-1.8011200428009033,0.22751319408416748,0.5750504732131958,0.5072079300880432,-1.7963290214538574,0.18141883611679077,-1.442124605178833,-2.4522366523742676,0.5866198539733887,0.0006613368750549853,-0.320081889629364,0.41782307624816895,-2.6121253967285156,-1.1239094734191895,0.0006613368750549853,0.2984936833381653,0.6216728091239929,1.6278783082962036,1.505896806716919,-4.804987907409668,0.5712451338768005,-1.9107093811035156,-0.49326562881469727,1.7258400917053223,-0.28999269008636475,-0.29378780722618103,0.2781507074832916,1.7012428045272827,0.6084452271461487,-1.8998253345489502,0.0006613368750549853,0.0006613368750549853,-1.8430813550949097,0.0006613368750549853,-0.02904067374765873,-0.48871666193008423,-0.07277387380599976,0.0006613368750549853,0.0006613368750549853,0.0006613368750549853,0.0006613368750549853,-0.2237929254770279,0.6685883402824402,0.2746679186820984,0.6032915115356445,0.2751619815826416,0.0006613368750549853,-0.09767051041126251,0.0006613368750549853,0.0020083030756685,0.0001222222222222,0.0015761963979089
1015,-0.5098474025726318,-0.5098474025726318,-0.9323439002037048,0.9999999403953552,-1.9331538677215576,-1.6417981386184692,-0.9366165399551392,-1.5451279878616333,-0.11942243576049805,1.5166504383087158,0.548424482345581,-0.033199410885572433,-0.004047179128974676,-0.006137245334684849,-0.006137245334684849,0.028738021850585938,0.23990821838378906,-0.4279773235321045,-1.7397825717926025,-3.784116506576538,1.4520927667617798,1.2202914953231812,1.033826231956482,-0.00974290817975998,0.8416852951049805,0.29577890038490295,-4.1028828620910645,0.00027674739249050617,0.6045726537704468,-2.7415833473205566,0.548424482345581,0.46849384903907776,-1.8505275249481201,0.1867242455482483,0.40785282850265503,0.45644670724868774,-1.851806640625,0.09994220733642578,-1.455626130104065,-2.513002872467041,0.5821545720100403,0.0006613325676880777,-0.34502047300338745,0.41060447692871094,-2.9425694942474365,-1.2366282939910889,0.0006613325676880777,0.23088520765304565,0.617207407951355,1.6226725578308105,1.4822734594345093,-5.275856018066406,0.5716058611869812,-1.9307081699371338,-0.47697341442108154,-1.2128820419311523,-0.28999271988868713,-0.2937878370285034,0.2781507074832916,1.7023314237594604,0.6039798259735107,-1.991950511932373,0.0006613325676880777,0.0006613325676880777,-2.203465223312378,0.0006613325676880777,-0.029040679335594177,-0.5775362253189087,-0.11114990711212158,0.0006613325676880777,0.0006613325676880777,0.0006613325676880777,0.0006613325676880777,-0.2237929403781891,0.6386395692825317,0.33478879928588867,0.5833925604820251,0.2751619815826416,0.0006613325676880777,-0.09767051786184311,0.0006613325676880777,0.0,0.0001218253968253,-0.0004312733444263
